exp,video,segment,frame,path,n_masks,n_masks^3,mask_area,mask_centroid,mask_conf,mask_strength,bbox_id,bbox_area,bbox_centroid,bbox_dim,avg_mask_area,avg_bbox_area,avg_mask_strength,avg_bbox_width,avg_bbox_height,mask_centroid_dist,bbox_centroid_dist,Label,label_LSTM,is_padding
09_07_2024,2024-07-09_14_44_00_000,1,105,09_07_2024/2024-07-09_14_44_00_000/1/105.jpg,2,,"[1747, 140]","[[343.0, 362.0], [373.0, 627.0]]","[0.79548657, 0.39464116]","[207.02, 168.66]","[0, 0]","[2752.0, 144.0]","[[341.0, 362.0], [373.0, 627.0]]","[[43.0, 64.0], [6.0, 24.0]]",943.5,1448,187.84,24.5,24.5,266.69,266.93,0,0,0
09_07_2024,2024-07-09_14_44_00_000,1,106,09_07_2024/2024-07-09_14_44_00_000/1/106.jpg,1,,[1861],"[[341.0, 361.0]]",[0.7657464],[210.03],[0],[2832.0],"[[339.0, 365.0]]","[[48.0, 59.0]]",1861,2832,210.03,48,48,0,0,0,0,0
09_07_2024,2024-07-09_14_44_00_000,1,107,09_07_2024/2024-07-09_14_44_00_000/1/107.jpg,1,,[1862],"[[341.0, 362.0]]",[0.76522297],[210.03],[0],[2832.0],"[[339.0, 365.0]]","[[48.0, 59.0]]",1862,2832,210.03,48,48,0,0,0,0,0
09_07_2024,2024-07-09_14_44_00_000,1,108,09_07_2024/2024-07-09_14_44_00_000/1/108.jpg,1,,[1003],"[[342.0, 364.0]]",[0.8759222],[206.58],[0],[1472.0],"[[341.0, 365.0]]","[[23.0, 64.0]]",1003,1472,206.58,23,23,0,0,0,0,0
09_07_2024,2024-07-09_14_44_00_000,1,109,09_07_2024/2024-07-09_14_44_00_000/1/109.jpg,1,,[1003],"[[342.0, 364.0]]",[0.8759247],[206.58],[0],[1472.0],"[[341.0, 365.0]]","[[23.0, 64.0]]",1003,1472,206.58,23,23,0,0,0,0,0
09_07_2024,2024-07-09_14_44_00_000,1,110,09_07_2024/2024-07-09_14_44_00_000/1/110.jpg,3,,"[772, 1198, 113]","[[337.0, 375.0], [339.0, 368.0], [311.0, 409.0]]","[0.4032168, 0.39400634, 0.35393244]","[199.85, 202.15, 194.18]","[0, 0, 0]","[1080.0, 1760.0, 126.0]","[[337.0, 377.0], [338.0, 367.0], [311.0, 410.0]]","[[30.0, 36.0], [32.0, 55.0], [9.0, 14.0]]",694.3333333,988.6666667,198.7266667,23.66666667,23.66666667,33.24,34.28,0,0,0
09_07_2024,2024-07-09_14_44_00_000,1,111,09_07_2024/2024-07-09_14_44_00_000/1/111.jpg,3,,"[772, 1198, 113]","[[337.0, 375.0], [339.0, 368.0], [311.0, 409.0]]","[0.40325534, 0.3940216, 0.35390902]","[199.85, 202.15, 194.18]","[0, 0, 0]","[1080.0, 1760.0, 126.0]","[[337.0, 377.0], [338.0, 367.0], [311.0, 410.0]]","[[30.0, 36.0], [32.0, 55.0], [9.0, 14.0]]",694.3333333,988.6666667,198.7266667,23.66666667,23.66666667,33.24,34.28,0,0,0
09_07_2024,2024-07-09_14_44_00_000,1,112,09_07_2024/2024-07-09_14_44_00_000/1/112.jpg,2,,"[1458, 53]","[[342.0, 369.0], [323.0, 325.0]]","[0.7055304, 0.40965736]","[207.93, 212.52]","[0, 0]","[2244.0, 56.0]","[[341.0, 370.0], [323.0, 326.0]]","[[44.0, 51.0], [7.0, 8.0]]",755.5,1150,210.225,25.5,25.5,47.93,47.54,0,0,0
09_07_2024,2024-07-09_14_44_00_000,1,113,09_07_2024/2024-07-09_14_44_00_000/1/113.jpg,2,,"[1458, 53]","[[342.0, 369.0], [323.0, 325.0]]","[0.7055018, 0.4096461]","[207.93, 212.52]","[0, 0]","[2244.0, 56.0]","[[341.0, 370.0], [323.0, 326.0]]","[[44.0, 51.0], [7.0, 8.0]]",755.5,1150,210.225,25.5,25.5,47.93,47.54,0,0,0
09_07_2024,2024-07-09_14_44_00_000,1,114,09_07_2024/2024-07-09_14_44_00_000/1/114.jpg,1,,[1767],"[[339.0, 369.0]]",[0.78128034],[204.53],[0],[2400.0],"[[340.0, 372.0]]","[[48.0, 50.0]]",1767,2400,204.53,48,48,0,0,0,0,0
09_07_2024,2024-07-09_14_44_00_000,1,115,09_07_2024/2024-07-09_14_44_00_000/1/115.jpg,1,,[1767],"[[339.0, 369.0]]",[0.781293],[204.53],[0],[2400.0],"[[340.0, 372.0]]","[[48.0, 50.0]]",1767,2400,204.53,48,48,0,0,0,0,0
09_07_2024,2024-07-09_14_44_00_000,1,116,09_07_2024/2024-07-09_14_44_00_000/1/116.jpg,1,,[1626],"[[345.0, 360.0]]",[0.8161279],[209.04],[0],[2760.0],"[[342.0, 362.0]]","[[46.0, 60.0]]",1626,2760,209.04,46,46,0,0,0,0,0
09_07_2024,2024-07-09_14_44_00_000,1,117,09_07_2024/2024-07-09_14_44_00_000/1/117.jpg,1,,[1626],"[[345.0, 360.0]]",[0.8161477],[209.04],[0],[2760.0],"[[342.0, 362.0]]","[[46.0, 60.0]]",1626,2760,209.04,46,46,0,0,0,0,0
09_07_2024,2024-07-09_14_44_00_000,1,118,09_07_2024/2024-07-09_14_44_00_000/1/118.jpg,1,,[3060],"[[343.0, 364.0]]",[0.69100696],[217.23],[0],[3700.0],"[[344.0, 367.0]]","[[50.0, 74.0]]",3060,3700,217.23,50,50,0,0,0,0,0
09_07_2024,2024-07-09_14_44_00_000,1,119,09_07_2024/2024-07-09_14_44_00_000/1/119.jpg,1,,[3060],"[[343.0, 364.0]]",[0.69100696],[217.23],[0],[3700.0],"[[344.0, 367.0]]","[[50.0, 74.0]]",3060,3700,217.23,50,50,0,0,0,0,0
09_07_2024,2024-07-09_14_44_00_000,1,120,09_07_2024/2024-07-09_14_44_00_000/1/120.jpg,3,,"[2242, 82, 69]","[[340.0, 367.0], [308.0, 342.0], [325.0, 326.0]]","[0.823445, 0.3462279, 0.31026018]","[208.12, 209.09, 210.81]","[0, 0, 0]","[3240.0, 99.0, 80.0]","[[342.0, 370.0], [309.0, 343.0], [325.0, 326.0]]","[[54.0, 60.0], [9.0, 11.0], [8.0, 10.0]]",797.6666667,1139.666667,209.34,23.66666667,23.66666667,35.87,37.72,0,0,0
09_07_2024,2024-07-09_14_44_00_000,1,121,09_07_2024/2024-07-09_14_44_00_000/1/121.jpg,3,,"[2242, 82, 69]","[[340.0, 367.0], [308.0, 342.0], [325.0, 326.0]]","[0.82343054, 0.34624037, 0.31030074]","[208.12, 209.09, 210.81]","[0, 0, 0]","[3240.0, 99.0, 80.0]","[[342.0, 370.0], [309.0, 343.0], [325.0, 326.0]]","[[54.0, 60.0], [9.0, 11.0], [8.0, 10.0]]",797.6666667,1139.666667,209.34,23.66666667,23.66666667,35.87,37.72,0,0,0
09_07_2024,2024-07-09_14_44_00_000,1,122,09_07_2024/2024-07-09_14_44_00_000/1/122.jpg,3,,"[87, 131, 1656]","[[307.0, 415.0], [361.0, 353.0], [341.0, 363.0]]","[0.45982602, 0.44399044, 0.37245417]","[201.13, 214.5, 195.7]","[0, 0, 0]","[88.0, 140.0, 2310.0]","[[308.0, 415.0], [362.0, 353.0], [341.0, 364.0]]","[[8.0, 11.0], [10.0, 14.0], [55.0, 42.0]]",624.6666667,846,203.7766667,24.33333333,24.33333333,55.57,55.56,0,0,0
09_07_2024,2024-07-09_14_44_00_000,1,123,09_07_2024/2024-07-09_14_44_00_000/1/123.jpg,3,,"[87, 131, 1654]","[[307.0, 415.0], [361.0, 353.0], [341.0, 363.0]]","[0.46064323, 0.44557175, 0.37043902]","[201.13, 214.5, 195.69]","[0, 0, 0]","[88.0, 140.0, 2310.0]","[[308.0, 415.0], [362.0, 353.0], [341.0, 363.0]]","[[8.0, 11.0], [10.0, 14.0], [55.0, 42.0]]",624,846,203.7733333,24.33333333,24.33333333,55.57,55.69,0,0,0
09_07_2024,2024-07-09_14_44_00_000,1,124,09_07_2024/2024-07-09_14_44_00_000/1/124.jpg,1,,[98],"[[363.0, 355.0]]",[0.3779853],[214.31],[0],[126.0],"[[363.0, 356.0]]","[[9.0, 14.0]]",98,126,214.31,9,9,0,0,0,0,0
09_07_2024,2024-07-09_14_44_00_000,1,125,09_07_2024/2024-07-09_14_44_00_000/1/125.jpg,1,,[98],"[[363.0, 355.0]]",[0.37820366],[214.31],[0],[126.0],"[[363.0, 356.0]]","[[9.0, 14.0]]",98,126,214.31,9,9,0,0,0,0,0
09_07_2024,2024-07-09_14_44_00_000,1,126,09_07_2024/2024-07-09_14_44_00_000/1/126.jpg,2,,"[514, 117]","[[338.0, 356.0], [310.0, 340.0]]","[0.6066628, 0.57070667]","[206.72, 211.36]","[0, 0]","[644.0, 140.0]","[[338.0, 356.0], [310.0, 340.0]]","[[28.0, 23.0], [10.0, 14.0]]",315.5,392,209.04,19,19,32.25,32.25,0,0,0
09_07_2024,2024-07-09_14_44_00_000,1,127,09_07_2024/2024-07-09_14_44_00_000/1/127.jpg,2,,"[514, 117]","[[338.0, 356.0], [310.0, 340.0]]","[0.6076263, 0.5712239]","[206.72, 211.36]","[0, 0]","[644.0, 140.0]","[[338.0, 356.0], [310.0, 340.0]]","[[28.0, 23.0], [10.0, 14.0]]",315.5,392,209.04,19,19,32.25,32.25,0,0,0
09_07_2024,2024-07-09_14_44_00_000,1,128,09_07_2024/2024-07-09_14_44_00_000/1/128.jpg,3,,"[174, 652, 179]","[[310.0, 339.0], [334.0, 372.0], [338.0, 388.0]]","[0.69658166, 0.47956836, 0.32457384]","[211.34, 199.17, 203.05]","[0, 0, 0]","[195.0, 946.0, 198.0]","[[311.0, 339.0], [335.0, 371.0], [337.0, 388.0]]","[[13.0, 15.0], [22.0, 43.0], [18.0, 11.0]]",335,446.3333333,204.52,17.66666667,17.66666667,37.91,37.53,0,0,0
09_07_2024,2024-07-09_14_44_00_000,1,129,09_07_2024/2024-07-09_14_44_00_000/1/129.jpg,3,,"[174, 650, 180]","[[310.0, 339.0], [334.0, 372.0], [338.0, 388.0]]","[0.6966367, 0.47571343, 0.32455254]","[211.34, 199.21, 203.04]","[0, 0, 0]","[195.0, 946.0, 198.0]","[[311.0, 339.0], [335.0, 371.0], [337.0, 388.0]]","[[13.0, 15.0], [22.0, 43.0], [18.0, 11.0]]",334.6666667,446.3333333,204.53,17.66666667,17.66666667,37.91,37.53,0,0,0
09_07_2024,2024-07-09_14_44_00_000,1,130,09_07_2024/2024-07-09_14_44_00_000/1/130.jpg,2,,"[1047, 94]","[[332.0, 373.0], [312.0, 340.0]]","[0.7503124, 0.37893662]","[205.5, 212.86]","[0, 0]","[1539.0, 99.0]","[[332.0, 375.0], [312.0, 340.0]]","[[27.0, 57.0], [9.0, 11.0]]",570.5,819,209.18,18,18,38.59,40.31,0,0,0
09_07_2024,2024-07-09_14_44_00_000,1,131,09_07_2024/2024-07-09_14_44_00_000/1/131.jpg,2,,"[1047, 94]","[[332.0, 373.0], [312.0, 340.0]]","[0.75030875, 0.37894553]","[205.5, 212.86]","[0, 0]","[1539.0, 99.0]","[[332.0, 375.0], [312.0, 340.0]]","[[27.0, 57.0], [9.0, 11.0]]",570.5,819,209.18,18,18,38.59,40.31,1,0,0
09_07_2024,2024-07-09_14_44_00_000,1,132,09_07_2024/2024-07-09_14_44_00_000/1/132.jpg,5,,"[640, 269, 246, 188, 79]","[[330.0, 374.0], [290.0, 500.0], [418.0, 521.0], [532.0, 466.0], [312.0, 340.0]]","[0.7227755, 0.6245608, 0.60205585, 0.47075757, 0.42686367]","[198.04, 193.76, 170.29, 191.17, 207.71]","[0, 0, 0, 0, 0]","[1131.0, 308.0, 363.0, 483.0, 90.0]","[[331.0, 376.0], [291.0, 500.0], [418.0, 522.0], [533.0, 466.0], [312.0, 340.0]]","[[29.0, 39.0], [14.0, 22.0], [11.0, 33.0], [21.0, 23.0], [9.0, 10.0]]",284.4,475,192.194,16.8,16.8,168.94,168.97,1,0,0
09_07_2024,2024-07-09_14_44_00_000,1,133,09_07_2024/2024-07-09_14_44_00_000/1/133.jpg,5,,"[640, 269, 246, 188, 79]","[[330.0, 374.0], [290.0, 500.0], [418.0, 521.0], [532.0, 466.0], [312.0, 340.0]]","[0.72277355, 0.62459797, 0.60198915, 0.47087234, 0.42686424]","[198.04, 193.76, 170.29, 191.17, 207.71]","[0, 0, 0, 0, 0]","[1131.0, 308.0, 363.0, 483.0, 90.0]","[[331.0, 376.0], [291.0, 500.0], [418.0, 522.0], [533.0, 466.0], [312.0, 340.0]]","[[29.0, 39.0], [14.0, 22.0], [11.0, 33.0], [21.0, 23.0], [9.0, 10.0]]",284.4,475,192.194,16.8,16.8,168.94,168.97,1,1,0
09_07_2024,2024-07-09_14_44_00_000,1,134,09_07_2024/2024-07-09_14_44_00_000/1/134.jpg,3,,"[1546, 122, 144]","[[340.0, 363.0], [313.0, 338.0], [561.0, 506.0]]","[0.578928, 0.5691421, 0.4669308]","[200.34, 204.45, 194.3]","[0, 0, 0]","[2124.0, 140.0, 273.0]","[[338.0, 364.0], [313.0, 338.0], [562.0, 507.0]]","[[36.0, 59.0], [10.0, 14.0], [13.0, 21.0]]",604,845.6666667,199.6966667,19.66666667,19.66666667,199.86,200.92,1,1,0
09_07_2024,2024-07-09_14_44_00_000,1,135,09_07_2024/2024-07-09_14_44_00_000/1/135.jpg,3,,"[122, 1516, 146]","[[313.0, 338.0], [340.0, 362.0], [561.0, 506.0]]","[0.56420666, 0.55501914, 0.49151686]","[204.45, 200.57, 194.1]","[0, 0, 0]","[140.0, 2088.0, 273.0]","[[313.0, 338.0], [338.0, 364.0], [562.0, 507.0]]","[[10.0, 14.0], [36.0, 58.0], [13.0, 21.0]]",594.6666667,833.6666667,199.7066667,19.66666667,19.66666667,199.82,200.92,1,1,0
09_07_2024,2024-07-09_14_44_00_000,1,136,09_07_2024/2024-07-09_14_44_00_000/1/136.jpg,5,,"[186, 127, 80, 130, 2186]","[[343.0, 338.0], [570.0, 523.0], [314.0, 339.0], [364.0, 354.0], [342.0, 366.0]]","[0.5705075, 0.5045774, 0.43811142, 0.36651176, 0.3334454]","[223.37, 193.07, 208.64, 217.27, 206.41]","[0, 0, 0, 0, 0]","[255.0, 220.0, 90.0, 128.0, 2950.0]","[[344.0, 339.0], [571.0, 524.0], [314.0, 340.0], [364.0, 355.0], [342.0, 371.0]]","[[15.0, 17.0], [11.0, 20.0], [9.0, 10.0], [8.0, 16.0], [50.0, 59.0]]",541.8,728.6,209.752,18.6,18.6,135.1,136.04,1,1,0
09_07_2024,2024-07-09_14_44_00_000,1,137,09_07_2024/2024-07-09_14_44_00_000/1/137.jpg,5,,"[186, 127, 80, 130, 2186]","[[343.0, 338.0], [570.0, 523.0], [314.0, 339.0], [364.0, 354.0], [342.0, 366.0]]","[0.5705045, 0.50460255, 0.43811843, 0.3664908, 0.33346674]","[223.37, 193.07, 208.64, 217.27, 206.41]","[0, 0, 0, 0, 0]","[255.0, 220.0, 90.0, 128.0, 2950.0]","[[344.0, 339.0], [571.0, 524.0], [314.0, 340.0], [364.0, 355.0], [342.0, 371.0]]","[[15.0, 17.0], [11.0, 20.0], [9.0, 10.0], [8.0, 16.0], [50.0, 59.0]]",541.8,728.6,209.752,18.6,18.6,135.1,136.04,1,1,0
09_07_2024,2024-07-09_14_44_00_000,1,138,09_07_2024/2024-07-09_14_44_00_000/1/138.jpg,1,,[11820],"[[349.0, 358.0]]",[0.66530657],[221.38],[0],[14560.0],"[[352.0, 363.0]]","[[112.0, 130.0]]",11820,14560,221.38,112,112,0,0,1,1,0
09_07_2024,2024-07-09_14_44_00_000,1,139,09_07_2024/2024-07-09_14_44_00_000/1/139.jpg,1,,[11820],"[[349.0, 358.0]]",[0.66530657],[221.38],[0],[14560.0],"[[352.0, 363.0]]","[[112.0, 130.0]]",11820,14560,221.38,112,112,0,0,1,1,0
09_07_2024,2024-07-09_14_44_00_000,1,140,09_07_2024/2024-07-09_14_44_00_000/1/140.jpg,1,,[2856],"[[339.0, 369.0]]",[0.7278626],[215.43],[0],[3905.0],"[[338.0, 375.0]]","[[55.0, 71.0]]",2856,3905,215.43,55,55,0,0,1,1,0
09_07_2024,2024-07-09_14_44_00_000,1,141,09_07_2024/2024-07-09_14_44_00_000/1/141.jpg,1,,[2856],"[[339.0, 369.0]]",[0.72787064],[215.43],[0],[3905.0],"[[338.0, 375.0]]","[[55.0, 71.0]]",2856,3905,215.43,55,55,0,0,1,1,0
09_07_2024,2024-07-09_14_44_00_000,1,142,09_07_2024/2024-07-09_14_44_00_000/1/142.jpg,1,,[5133],"[[344.0, 360.0]]",[0.72839016],[218.2],[0],[7056.0],"[[345.0, 367.0]]","[[72.0, 98.0]]",5133,7056,218.2,72,72,0,0,1,1,0
09_07_2024,2024-07-09_14_44_00_000,1,143,09_07_2024/2024-07-09_14_44_00_000/1/143.jpg,1,,[5133],"[[344.0, 360.0]]",[0.72838944],[218.2],[0],[7056.0],"[[345.0, 367.0]]","[[72.0, 98.0]]",5133,7056,218.2,72,72,0,0,1,1,0
09_07_2024,2024-07-09_14_44_00_000,1,144,09_07_2024/2024-07-09_14_44_00_000/1/144.jpg,1,,[4027],"[[342.0, 365.0]]",[0.7582259],[220.37],[0],[5246.0],"[[341.0, 371.0]]","[[61.0, 86.0]]",4027,5246,220.37,61,61,0,0,1,1,0
09_07_2024,2024-07-09_14_44_00_000,1,145,09_07_2024/2024-07-09_14_44_00_000/1/145.jpg,1,,[4027],"[[342.0, 365.0]]",[0.75822335],[220.37],[0],[5246.0],"[[341.0, 371.0]]","[[61.0, 86.0]]",4027,5246,220.37,61,61,0,0,1,1,0
09_07_2024,2024-07-09_14_44_00_000,1,146,09_07_2024/2024-07-09_14_44_00_000/1/146.jpg,1,,[3975],"[[343.0, 367.0]]",[0.7369009],[220.43],[0],[5312.0],"[[342.0, 373.0]]","[[64.0, 83.0]]",3975,5312,220.43,64,64,0,0,1,1,0
09_07_2024,2024-07-09_14_44_00_000,1,147,09_07_2024/2024-07-09_14_44_00_000/1/147.jpg,1,,[3975],"[[343.0, 367.0]]",[0.73690134],[220.43],[0],[5312.0],"[[342.0, 373.0]]","[[64.0, 83.0]]",3975,5312,220.43,64,64,0,0,1,1,0
09_07_2024,2024-07-09_14_44_00_000,1,148,09_07_2024/2024-07-09_14_44_00_000/1/148.jpg,1,,[3809],"[[344.0, 367.0]]",[0.75565827],[219.52],[0],[5330.0],"[[343.0, 372.0]]","[[65.0, 82.0]]",3809,5330,219.52,65,65,0,0,1,1,0
09_07_2024,2024-07-09_14_44_00_000,1,149,09_07_2024/2024-07-09_14_44_00_000/1/149.jpg,1,,[3809],"[[344.0, 367.0]]",[0.7558094],[219.52],[0],[5330.0],"[[343.0, 372.0]]","[[65.0, 82.0]]",3809,5330,219.52,65,65,0,0,1,1,0
09_07_2024,2024-07-09_14_44_00_000,1,150,09_07_2024/2024-07-09_14_44_00_000/1/150.jpg,1,,[5824],"[[348.0, 365.0]]",[0.6589226],[219.42],[0],[7268.0],"[[348.0, 368.0]]","[[79.0, 92.0]]",5824,7268,219.42,79,79,0,0,1,1,0
09_07_2024,2024-07-09_14_44_00_000,1,151,09_07_2024/2024-07-09_14_44_00_000/1/151.jpg,1,,[5848],"[[348.0, 365.0]]",[0.6564336],[219.39],[0],[7347.0],"[[348.0, 368.0]]","[[79.0, 93.0]]",5848,7347,219.39,79,79,0,0,1,1,0
09_07_2024,2024-07-09_14_44_00_000,1,152,09_07_2024/2024-07-09_14_44_00_000/1/152.jpg,1,,[2514],"[[340.0, 369.0]]",[0.75744724],[213.73],[0],[3038.0],"[[340.0, 371.0]]","[[49.0, 62.0]]",2514,3038,213.73,49,49,0,0,1,1,0
09_07_2024,2024-07-09_14_44_00_000,1,153,09_07_2024/2024-07-09_14_44_00_000/1/153.jpg,1,,[2510],"[[340.0, 369.0]]",[0.7555581],[213.74],[0],[3038.0],"[[340.0, 371.0]]","[[49.0, 62.0]]",2510,3038,213.74,49,49,0,0,1,1,0
09_07_2024,2024-07-09_14_44_00_000,1,154,09_07_2024/2024-07-09_14_44_00_000/1/154.jpg,1,,[2015],"[[338.0, 368.0]]",[0.8655504],[210.44],[0],[2632.0],"[[338.0, 371.0]]","[[47.0, 56.0]]",2015,2632,210.44,47,47,0,0,1,1,0
09_07_2024,2024-07-09_14_44_00_000,1,155,09_07_2024/2024-07-09_14_44_00_000/1/155.jpg,1,,[1991],"[[338.0, 368.0]]",[0.86665815],[210.57],[0],[2585.0],"[[338.0, 371.0]]","[[47.0, 55.0]]",1991,2585,210.57,47,47,0,0,1,1,0
09_07_2024,2024-07-09_14_44_00_000,1,156,09_07_2024/2024-07-09_14_44_00_000/1/156.jpg,1,,[1992],"[[338.0, 368.0]]",[0.8710294],[210.58],[0],[2585.0],"[[338.0, 371.0]]","[[47.0, 55.0]]",1992,2585,210.58,47,47,0,0,1,1,0
09_07_2024,2024-07-09_14_44_00_000,1,157,09_07_2024/2024-07-09_14_44_00_000/1/157.jpg,1,,[1695],"[[337.0, 371.0]]",[0.89267546],[209.81],[0],[2438.0],"[[338.0, 375.0]]","[[46.0, 53.0]]",1695,2438,209.81,46,46,0,0,1,1,0
09_07_2024,2024-07-09_14_44_00_000,1,158,09_07_2024/2024-07-09_14_44_00_000/1/158.jpg,1,,[1147],"[[332.0, 375.0]]",[0.8528537],[208.49],[0],[1650.0],"[[332.0, 376.0]]","[[33.0, 50.0]]",1147,1650,208.49,33,33,0,0,1,1,0
09_07_2024,2024-07-09_14_44_00_000,1,159,09_07_2024/2024-07-09_14_44_00_000/1/159.jpg,1,,[1145],"[[332.0, 375.0]]",[0.85004693],[208.48],[0],[1650.0],"[[332.0, 376.0]]","[[33.0, 50.0]]",1145,1650,208.48,33,33,0,0,1,1,0
09_07_2024,2024-07-09_14_44_00_000,1,160,09_07_2024/2024-07-09_14_44_00_000/1/160.jpg,1,,[1021],"[[331.0, 376.0]]",[0.8431704],[210.03],[0],[1536.0],"[[332.0, 377.0]]","[[32.0, 48.0]]",1021,1536,210.03,32,32,0,0,1,1,0
09_07_2024,2024-07-09_14_44_00_000,1,161,09_07_2024/2024-07-09_14_44_00_000/1/161.jpg,1,,[1025],"[[331.0, 376.0]]",[0.8389621],[209.92],[0],[1536.0],"[[332.0, 377.0]]","[[32.0, 48.0]]",1025,1536,209.92,32,32,0,0,1,1,0
09_07_2024,2024-07-09_14_44_00_000,1,162,09_07_2024/2024-07-09_14_44_00_000/1/162.jpg,1,,[1584],"[[338.0, 372.0]]",[0.80269265],[204.94],[0],[2365.0],"[[338.0, 374.0]]","[[43.0, 55.0]]",1584,2365,204.94,43,43,0,0,1,1,0
09_07_2024,2024-07-09_14_44_00_000,1,163,09_07_2024/2024-07-09_14_44_00_000/1/163.jpg,1,,[1575],"[[337.0, 372.0]]",[0.8131687],[205.1],[0],[2408.0],"[[338.0, 374.0]]","[[43.0, 56.0]]",1575,2408,205.1,43,43,0,0,0,1,0
09_07_2024,2024-07-09_14_44_00_000,1,164,09_07_2024/2024-07-09_14_44_00_000/1/164.jpg,1,,[947],"[[329.0, 374.0]]",[0.91245574],[211.81],[0],[1344.0],"[[330.0, 375.0]]","[[32.0, 42.0]]",947,1344,211.81,32,32,0,0,0,1,0
09_07_2024,2024-07-09_14_44_00_000,1,165,09_07_2024/2024-07-09_14_44_00_000/1/165.jpg,1,,[793],"[[327.0, 372.0]]",[0.91150147],[210.67],[0],[1218.0],"[[328.0, 373.0]]","[[29.0, 42.0]]",793,1218,210.67,29,29,0,0,0,0,0
,,0,0,//0/0.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14_08_2024,2024-08-14_15_34_48_759,2,84,14_08_2024/2024-08-14_15_34_48_759/2/84.jpg,3,,"[403, 1066, 1046]","[[455.0, 399.0], [312.0, 524.0], [320.0, 523.0]]","[0.61938995, 0.45699033, 0.36858156]","[162.14, 162.26, 169.06]","[0, 0, 0]","[516.0, 2850.0, 2240.0]","[[455.0, 400.0], [305.0, 520.0], [319.0, 521.0]]","[[12.0, 43.0], [50.0, 57.0], [40.0, 56.0]]",838.3333333,1868.666667,164.4866667,34,34,127.1,129.39,1,0,0
14_08_2024,2024-08-14_15_34_48_759,2,85,14_08_2024/2024-08-14_15_34_48_759/2/85.jpg,3,,"[407, 1113, 1114]","[[455.0, 399.0], [312.0, 524.0], [320.0, 523.0]]","[0.6215232, 0.45539653, 0.3878675]","[162.19, 161.69, 168.12]","[0, 0, 0]","[516.0, 2907.0, 2352.0]","[[455.0, 400.0], [305.0, 520.0], [320.0, 521.0]]","[[12.0, 43.0], [51.0, 57.0], [42.0, 56.0]]",878,1925,164,35,35,127.1,129.47,1,0,0
14_08_2024,2024-08-14_15_34_48_759,2,86,14_08_2024/2024-08-14_15_34_48_759/2/86.jpg,3,,"[409, 1112, 1109]","[[455.0, 399.0], [312.0, 524.0], [320.0, 523.0]]","[0.6255411, 0.46071678, 0.4056798]","[162.13, 161.68, 168.15]","[0, 0, 0]","[516.0, 2907.0, 2255.0]","[[455.0, 400.0], [305.0, 520.0], [320.0, 521.0]]","[[12.0, 43.0], [51.0, 57.0], [41.0, 55.0]]",876.6666667,1892.666667,163.9866667,34.66666667,34.66666667,127.1,129.47,1,1,0
14_08_2024,2024-08-14_15_34_48_759,2,87,14_08_2024/2024-08-14_15_34_48_759/2/87.jpg,5,,"[435, 410, 150, 51, 670]","[[345.0, 454.0], [309.0, 547.0], [282.0, 490.0], [339.0, 523.0], [344.0, 460.0]]","[0.63175327, 0.5267665, 0.5249599, 0.4023374, 0.36782053]","[182.7, 155.27, 165.42, 159.68, 175.33]","[0, 0, 0, 0, 0]","[900.0, 735.0, 184.0, 56.0, 1620.0]","[[345.0, 455.0], [311.0, 549.0], [283.0, 491.0], [340.0, 523.0], [345.0, 466.0]]","[[25.0, 36.0], [21.0, 35.0], [23.0, 8.0], [8.0, 7.0], [27.0, 60.0]]",343.2,699,167.68,20.8,20.8,64.08,63.33,1,1,0
14_08_2024,2024-08-14_15_34_48_759,2,88,14_08_2024/2024-08-14_15_34_48_759/2/88.jpg,4,,"[447, 307, 201, 176]","[[324.0, 433.0], [297.0, 561.0], [244.0, 430.0], [259.0, 492.0]]","[0.77064925, 0.4153597, 0.35839367, 0.33048722]","[205.81, 156.56, 161.36, 153.8]","[0, 0, 0, 0]","[630.0, 570.0, 270.0, 253.0]","[[324.0, 434.0], [298.0, 561.0], [244.0, 431.0], [261.0, 493.0]]","[[30.0, 21.0], [19.0, 30.0], [27.0, 10.0], [23.0, 11.0]]",282.75,430.75,169.3825,24.75,24.75,97.09,96.41,1,1,0
14_08_2024,2024-08-14_15_34_48_759,2,89,14_08_2024/2024-08-14_15_34_48_759/2/89.jpg,4,,"[459, 305, 175, 177]","[[323.0, 433.0], [298.0, 560.0], [245.0, 431.0], [259.0, 492.0]]","[0.7821803, 0.39881107, 0.35530856, 0.3290364]","[205.06, 157.0, 163.04, 153.82]","[0, 0, 0, 0]","[651.0, 540.0, 260.0, 253.0]","[[324.0, 434.0], [299.0, 561.0], [244.0, 431.0], [261.0, 493.0]]","[[31.0, 21.0], [18.0, 30.0], [26.0, 10.0], [23.0, 11.0]]",279,426,169.73,24.5,24.5,95.82,96.52,1,1,0
14_08_2024,2024-08-14_15_34_48_759,2,90,14_08_2024/2024-08-14_15_34_48_759/2/90.jpg,1,,[48],"[[337.0, 473.0]]",[0.35723555],[159.47],[0],[56.0],"[[337.0, 473.0]]","[[7.0, 8.0]]",48,56,159.47,7,7,0,0,1,1,0
